sess0001, 000175, 101, 113, GVWY, 1002, 20, 50.100000, SHVR, 1826, 20, 91.300000, ZIC, 1052, 20, 52.600000, 101, 113, 
sess0001, 000177, 101, 110, GVWY, 1002, 20, 50.100000, SHVR, 1834, 20, 91.700000, ZIC, 1061, 20, 53.050000, 101, 110, 
sess0001, 000177, 101, 109, GVWY, 1002, 20, 50.100000, SHVR, 1834, 20, 91.700000, ZIC, 1123, 20, 56.150000, 101, 109, 
sess0001, 000178, 91, 109, GVWY, 1019, 20, 50.950000, SHVR, 1834, 20, 91.700000, ZIC, 1123, 20, 56.150000, 91, 109, 
sess0001, 000178, 87, 108, GVWY, 1019, 20, 50.950000, SHVR, 1834, 20, 91.700000, ZIC, 1144, 20, 57.200000, 87, 108, 
sess0001, 000178, 87, 115, GVWY, 1019, 20, 50.950000, SHVR, 1851, 20, 92.550000, ZIC, 1144, 20, 57.200000, 87, 115, 
sess0001, 000180, 89, 115, GVWY, 1022, 20, 51.100000, SHVR, 1876, 20, 93.800000, ZIC, 1144, 20, 57.200000, 89, 115, 
sess0001, 000183, 93, 125, GVWY, 1022, 20, 51.100000, SHVR, 1876, 20, 93.800000, ZIC, 1172, 20, 58.600000, 93, 125, 
sess0001, 000188, 101, 125, GVWY, 1089, 20, 54.450000, SHVR, 1906, 20, 95.300000, ZIC, 1172, 20, 58.600000, 101, 125, 
sess0001, 000192, 111, 120, GVWY, 1117, 20, 55.850000, SHVR, 1961, 20, 98.050000, ZIC, 1172, 20, 58.600000, 111, 120, 
sess0001, 000192, 107, 120, GVWY, 1117, 20, 55.850000, SHVR, 1989, 20, 99.450000, ZIC, 1213, 20, 60.650000, 107, 120, 
sess0001, 000193, 103, 120, GVWY, 1135, 20, 56.750000, SHVR, 1989, 20, 99.450000, ZIC, 1213, 20, 60.650000, 103, 120, 
sess0001, 000194, 101, 119, GVWY, 1161, 20, 58.050000, SHVR, 1989, 20, 99.450000, ZIC, 1218, 20, 60.900000, 101, 119, 
sess0001, 000195, 98, 118, GVWY, 1161, 20, 58.050000, SHVR, 1989, 20, 99.450000, ZIC, 1238, 20, 61.900000, 98, 118, 
sess0001, 000197, 98, 125, GVWY, 1161, 20, 58.050000, SHVR, 2046, 20, 102.300000, ZIC, 1247, 20, 62.350000, 98, 125, 
sess0001, 000198, 98, 129, GVWY, 1161, 20, 58.050000, SHVR, 2046, 20, 102.300000, ZIC, 1247, 20, 62.350000, 98, 129, 
sess0001, 000200, 99, 129, GVWY, 1161, 20, 58.050000, SHVR, 2046, 20, 102.300000, ZIC, 1271, 20, 63.550000, 99, 129, 
sess0001, 000203, 106, 113, GVWY, 1161, 20, 58.050000, SHVR, 2054, 20, 102.700000, ZIC, 1318, 20, 65.900000, 106, 113, 
sess0001, 000204, 109, 112, GVWY, 1161, 20, 58.050000, SHVR, 2140, 20, 107.000000, ZIC, 1318, 20, 65.900000, 109, 112, 
sess0001, 000207, 98, 115, GVWY, 1161, 20, 58.050000, SHVR, 2164, 20, 108.200000, ZIC, 1318, 20, 65.900000, 98, 115, 
sess0001, 000209, 91, 112, GVWY, 1161, 20, 58.050000, SHVR, 2164, 20, 108.200000, ZIC, 1318, 20, 65.900000, 91, 112, 
sess0001, 000210, 91, 112, GVWY, 1165, 20, 58.250000, SHVR, 2164, 20, 108.200000, ZIC, 1359, 20, 67.950000, 91, 112, 
sess0001, 000210, 87, 109, GVWY, 1172, 20, 58.600000, SHVR, 2164, 20, 108.200000, ZIC, 1359, 20, 67.950000, 87, 109, 
sess0001, 000211, 88, 107, GVWY, 1212, 20, 60.600000, SHVR, 2176, 20, 108.800000, ZIC, 1359, 20, 67.950000, 88, 107, 
sess0001, 000212, 88, 107, GVWY, 1212, 20, 60.600000, SHVR, 2176, 20, 108.800000, ZIC, 1393, 20, 69.650000, 88, 107, 
sess0001, 000214, 93, 101, GVWY, 1212, 20, 60.600000, SHVR, 2185, 20, 109.250000, ZIC, 1411, 20, 70.550000, 93, 101, 
sess0001, 000215, 97, 101, GVWY, 1212, 20, 60.600000, SHVR, 2237, 20, 111.850000, ZIC, 1411, 20, 70.550000, 97, 101, 
sess0001, 000216, 98, 101, GVWY, 1224, 20, 61.200000, SHVR, 2243, 20, 112.150000, ZIC, 1411, 20, 70.550000, 98, 101, 
sess0001, 000220, 87, 101, GVWY, 1224, 20, 61.200000, SHVR, 2278, 20, 113.900000, ZIC, 1411, 20, 70.550000, 87, 101, 
sess0001, 000221, 81, 101, GVWY, 1224, 20, 61.200000, SHVR, 2278, 20, 113.900000, ZIC, 1431, 20, 71.550000, 81, 101, 
sess0001, 000221, 94, 105, GVWY, 1235, 20, 61.750000, SHVR, 2278, 20, 113.900000, ZIC, 1431, 20, 71.550000, 94, 105, 
sess0001, 000226, 81, 101, GVWY, 1235, 20, 61.750000, SHVR, 2321, 20, 116.050000, ZIC, 1454, 20, 72.700000, 81, 101, 
sess0001, 000231, 86, 92, GVWY, 1245, 20, 62.250000, SHVR, 2362, 20, 118.100000, ZIC, 1454, 20, 72.700000, 86, 92, 
sess0001, 000231, 88, 94, GVWY, 1245, 20, 62.250000, SHVR, 2362, 20, 118.100000, ZIC, 1457, 20, 72.850000, 88, 94, 
sess0001, 000232, 81, 94, GVWY, 1250, 20, 62.500000, SHVR, 2412, 20, 120.600000, ZIC, 1457, 20, 72.850000, 81, 94, 
sess0001, 000233, 81, 105, GVWY, 1281, 20, 64.050000, SHVR, 2412, 20, 120.600000, ZIC, 1457, 20, 72.850000, 81, 105, 
sess0001, 000234, 81, 105, GVWY, 1310, 20, 65.500000, SHVR, 2459, 20, 122.950000, ZIC, 1457, 20, 72.850000, 81, 105, 
sess0001, 000238, 91, 102, GVWY, 1310, 20, 65.500000, SHVR, 2501, 20, 125.050000, ZIC, 1477, 20, 73.850000, 91, 102, 
sess0001, 000239, 94, 105, GVWY, 1310, 20, 65.500000, SHVR, 2502, 20, 125.100000, ZIC, 1507, 20, 75.350000, 94, 105, 
sess0001, 000240, 91, 105, GVWY, 1327, 20, 66.350000, SHVR, 2523, 20, 126.150000, ZIC, 1507, 20, 75.350000, 91, 105, 
sess0001, 000240, 91, 108, GVWY, 1327, 20, 66.350000, SHVR, 2523, 20, 126.150000, ZIC, 1545, 20, 77.250000, 91, 108, 
sess0001, 000244, 81, 105, GVWY, 1327, 20, 66.350000, SHVR, 2523, 20, 126.150000, ZIC, 1576, 20, 78.800000, 81, 105, 
sess0001, 000245, 81, 108, GVWY, 1347, 20, 67.350000, SHVR, 2565, 20, 128.250000, ZIC, 1576, 20, 78.800000, 81, 108, 
sess0001, 000245, 77, 108, GVWY, 1351, 20, 67.550000, SHVR, 2565, 20, 128.250000, ZIC, 1576, 20, 78.800000, 77, 108, 
sess0001, 000248, 77, 108, GVWY, 1399, 20, 69.950000, SHVR, 2565, 20, 128.250000, ZIC, 1576, 20, 78.800000, 77, 108, 
sess0001, 000252, 77, 108, GVWY, 1399, 20, 69.950000, SHVR, 2565, 20, 128.250000, ZIC, 1621, 20, 81.050000, 77, 108, 
sess0001, 000252, 77, 115, GVWY, 1399, 20, 69.950000, SHVR, 2565, 20, 128.250000, ZIC, 1656, 20, 82.800000, 77, 115, 
sess0001, 000259, 90, 94, GVWY, 1399, 20, 69.950000, SHVR, 2624, 20, 131.200000, ZIC, 1656, 20, 82.800000, 90, 94, 
sess0001, 000260, 93, 115, GVWY, 1399, 20, 69.950000, SHVR, 2673, 20, 133.650000, ZIC, 1656, 20, 82.800000, 93, 115, 
sess0001, 000260, 89, 115, GVWY, 1399, 20, 69.950000, SHVR, 2695, 20, 134.750000, ZIC, 1679, 20, 83.950000, 89, 115, 
sess0001, 000264, 96, 99, GVWY, 1399, 20, 69.950000, SHVR, 2733, 20, 136.650000, ZIC, 1679, 20, 83.950000, 96, 99, 
sess0001, 000264, 96, 105, GVWY, 1412, 20, 70.600000, SHVR, 2782, 20, 139.100000, ZIC, 1679, 20, 83.950000, 96, 105, 
sess0001, 000265, 91, 101, GVWY, 1425, 20, 71.250000, SHVR, 2814, 20, 140.700000, ZIC, 1679, 20, 83.950000, 91, 101, 
sess0001, 000267, 100, 105, GVWY, 1425, 20, 71.250000, SHVR, 2859, 20, 142.950000, ZIC, 1679, 20, 83.950000, 100, 105, 
sess0001, 000270, 98, 115, GVWY, 1466, 20, 73.300000, SHVR, 2859, 20, 142.950000, ZIC, 1679, 20, 83.950000, 98, 115, 
sess0001, 000275, 98, 106, GVWY, 1466, 20, 73.300000, SHVR, 2859, 20, 142.950000, ZIC, 1692, 20, 84.600000, 98, 106, 
sess0001, 000275, 91, 106, GVWY, 1466, 20, 73.300000, SHVR, 2859, 20, 142.950000, ZIC, 1716, 20, 85.800000, 91, 106, 
sess0001, 000276, 91, 115, GVWY, 1466, 20, 73.300000, SHVR, 2864, 20, 143.200000, ZIC, 1732, 20, 86.600000, 91, 115, 
sess0001, 000277, 93, 113, GVWY, 1466, 20, 73.300000, SHVR, 2864, 20, 143.200000, ZIC, 1774, 20, 88.700000, 93, 113, 
sess0001, 000279, 91, 107, GVWY, 1484, 20, 74.200000, SHVR, 2874, 20, 143.700000, ZIC, 1774, 20, 88.700000, 91, 107, 
sess0001, 000280, 91, 106, GVWY, 1489, 20, 74.450000, SHVR, 2911, 20, 145.550000, ZIC, 1774, 20, 88.700000, 91, 106, 
sess0001, 000283, 91, 95, GVWY, 1489, 20, 74.450000, SHVR, 2941, 20, 147.050000, ZIC, 1789, 20, 89.450000, 91, 95, 
sess0001, 000284, 91, 94, GVWY, 1489, 20, 74.450000, SHVR, 3000, 20, 150.000000, ZIC, 1789, 20, 89.450000, 91, 94, 
sess0001, 000286, 91, 94, GVWY, 1489, 20, 74.450000, SHVR, 3089, 20, 154.450000, ZIC, 1789, 20, 89.450000, 91, 94, 
sess0001, 000287, 87, 94, GVWY, 1527, 20, 76.350000, SHVR, 3089, 20, 154.450000, ZIC, 1789, 20, 89.450000, 87, 94, 
sess0001, 000288, 77, 94, GVWY, 1530, 20, 76.500000, SHVR, 3089, 20, 154.450000, ZIC, 1789, 20, 89.450000, 77, 94, 
sess0001, 000289, 81, 101, GVWY, 1530, 20, 76.500000, SHVR, 3089, 20, 154.450000, ZIC, 1827, 20, 91.350000, 81, 101, 
sess0001, 000294, 91, 108, GVWY, 1554, 20, 77.700000, SHVR, 3089, 20, 154.450000, ZIC, 1827, 20, 91.350000, 91, 108, 
sess0001, 000295, 91, 115, GVWY, 1592, 20, 79.600000, SHVR, 3089, 20, 154.450000, ZIC, 1827, 20, 91.350000, 91, 115, 
sess0001, 000299, 101, 115, GVWY, 1597, 20, 79.850000, SHVR, 3122, 20, 156.100000, ZIC, 1827, 20, 91.350000, 101, 115, 
sess0001, 000300, 101, 114, GVWY, 1597, 20, 79.850000, SHVR, 3135, 20, 156.750000, ZIC, 1869, 20, 93.450000, 101, 114, 
sess0001, 000300, 101, 114, GVWY, 1597, 20, 79.850000, SHVR, 3135, 20, 156.750000, ZIC, 1945, 20, 97.250000, 101, 114, 
sess0001, 000301, 98, 113, GVWY, 1645, 20, 82.250000, SHVR, 3135, 20, 156.750000, ZIC, 1945, 20, 97.250000, 98, 113, 
sess0001, 000304, 102, 115, GVWY, 1645, 20, 82.250000, SHVR, 3188, 20, 159.400000, ZIC, 1968, 20, 98.400000, 102, 115, 
sess0001, 000304, 102, 125, GVWY, 1676, 20, 83.800000, SHVR, 3188, 20, 159.400000, ZIC, 1968, 20, 98.400000, 102, 125, 
sess0001, 000308, 113, 124, GVWY, 1703, 20, 85.150000, SHVR, 3189, 20, 159.450000, ZIC, 1968, 20, 98.400000, 113, 124, 
sess0001, 000309, 98, 123, GVWY, 1703, 20, 85.150000, SHVR, 3205, 20, 160.250000, ZIC, 2000, 20, 100.000000, 98, 123, 
sess0001, 000311, 98, 120, GVWY, 1703, 20, 85.150000, SHVR, 3205, 20, 160.250000, ZIC, 2031, 20, 101.550000, 98, 120, 
sess0001, 000311, 91, 120, GVWY, 1703, 20, 85.150000, SHVR, 3205, 20, 160.250000, ZIC, 2055, 20, 102.750000, 91, 120, 
sess0001, 000313, 91, 115, GVWY, 1719, 20, 85.950000, SHVR, 3217, 20, 160.850000, ZIC, 2055, 20, 102.750000, 91, 115, 
